,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
321,8,5.558564919380168,30.466356911496383,28.575574303541913,253334,253389,8.805084418862805,3501
322,8,2.5213168152683547,31.600105848579048,80.73686286394728,253333,253320,10.65202959515934,3486
323,8,2.7498386088543763,36.61494506974462,108.21935301335824,253338,253328,10.956186445138256,4462
324,8,3.238738915902025,35.75727359085826,85.84144757050053,253337,253347,0.06261519434859292,3338
325,8,2.1259505562715333,37.135647821659326,148.1400145378599,253336,253317,5.827414992024588,3694
326,8,2.2362638068431795,22.76484369148705,60.356880269191095,253343,253316,4.868329787687994,3789
327,8,3.238738915902025,35.75727359085826,85.84144757050053,253347,253337,0.06261519434859292,3338
328,8,7.020004065159204,42.25619131843966,44.082324514924196,253350,253404,6.776708909678258,3320
329,8,3.3798936662597843,38.2629780870304,132.24640412534012,253349,253335,8.983213611538053,3805
330,8,3.401951035906414,38.26703018609929,104.26853241412978,253348,253338,3.7816292519655836,4868
331,8,3.8869718754856466,21.973546516598137,86.79119956400817,253359,253325,3.8190790999224524,3520
332,8,2.1753559661890387,42.73940602096023,138.95259925571457,253357,253313,10.364925907483794,2978
333,8,3.8301619787370007,33.10111973956257,79.09340093382235,253362,253326,10.732515135878778,4053
334,8,3.370189037018214,39.808138965232445,92.53808631362647,253366,253321,9.091626096817397,3614
335,8,4.703038772416757,41.369305410554,53.75684423745231,253365,253355,8.014685864078988,3299
336,8,5.35689246506277,37.050869837124466,148.1326544499719,253364,253368,5.9691900285424415,3244
337,8,4.65219092163901,44.761554048090275,47.393359319165086,253371,253350,7.563036390468477,3322
338,8,5.35689246506277,37.050869837124466,148.1326544499719,253368,253364,5.9691900285424415,3244
339,8,4.175259556675846,43.38479632965614,142.654974646382,253379,253324,7.567788130211126,3300
340,8,5.185283447435329,24.97249564726895,43.89985554524807,253385,253331,5.260681427680521,3564
341,8,5.558564919380168,30.466356911496383,28.575574303541913,253389,253334,8.805084418862805,3501
342,8,5.5342444316813975,45.02469917998356,55.8864570517935,253388,253351,4.985916620848617,3874
343,8,6.360368682199057,32.650084703173015,65.51360608663286,253395,253346,10.909051179187514,3649
344,8,6.346706541599486,39.856896392170114,62.555684164386676,253392,253356,10.322879819942926,3601
345,8,6.469563759908415,14.57996433178138,57.55972930966226,253397,253341,7.160569519231542,3509
346,8,14.796463742587326,25.00328980285164,74.84376081482385,253421,253424,0.0,3838
347,8,14.796463742587326,25.00328980285164,74.84376081482385,253424,253421,0.0,3838
348,8,15.175042084957095,25.548586523325675,66.52398906838573,253430,253423,10.949919478712653,3487
349,8,12.722891342408975,21.65947468127463,82.97145279853464,253436,253391,10.766870395288066,3586
350,9,0.0,14.412700471655624,83.95398024739401,254330,254329,1.2991432642114658,3064
351,9,0.0,14.412700471655624,83.95398024739401,254329,254330,1.2991432642114658,3064
352,9,0.0,55.939293705613395,72.69405800391306,254335,254334,6.784119504261741,3052
353,9,0.0,55.939293705613395,72.69405800391306,254334,254335,6.784119504261741,3052
354,9,1.2741613758347876,39.99285997812095,142.68336086500824,254333,254351,6.172259410546673,3229
355,9,2.8085764376909466,34.31088366444243,81.26928830880333,254339,254371,10.587243525074577,3579
356,9,2.177849262735137,19.184772055020755,60.90680322075702,254336,254352,8.49435771530347,3533
357,9,2.2989437824967593,33.91581709816404,88.33361640449215,254343,254349,6.950541820157922,3493
358,9,0.9888105293409755,33.51705467201295,117.70613143925272,254342,254331,3.0389042095883916,3560
359,9,0.7487901217652119,38.65246818870196,143.3640680010568,254341,254333,5.945804983078968,3559
360,9,1.7956822515124318,27.92219824680194,86.80883372059017,254347,254339,9.59397564853231,3665
361,9,4.252271219097846,38.42334379254176,145.10057662491127,254351,254391,7.56785716978834,3281
362,9,1.142897788755044,36.68109582696967,129.4109010965564,254350,254332,2.5831556200763526,3624
363,9,2.2989437824967593,33.91581709816404,88.33361640449215,254349,254343,6.950541820157922,3493
