Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,ESTIMATED_DIAMETER,SNR,POSITION_Z_UM,POSITION_X_UM,POSITION_Y_UM
Cent_3a,4018,5,40.18775939941406,656.1414398056728,162.90341900824393,7.32378731376412,56.0,56,5.0,1,-10921639,76.13554633471647,75.0,29.0,148.0,55046.0,17.990483651671223,5.0495941677129625,5.0495941677129625,0.6555364016829579,3.66189365688206,118.20965442566225,29.348484484422418
Cent_3a,4313,5,36.57352828979492,658.0125989884394,163.00413509858316,7.575373224347754,57.0,57,5.0,1,-10921639,74.76901798063624,74.0,29.0,153.0,54058.0,17.607698911148464,5.140616301545399,5.140616301545399,0.569033025029583,3.787686612173877,118.54676021863847,29.366629374398627
Cent_3a,4090,5,32.23765563964844,659.3916221149976,162.7369190395739,7.457086814145194,58.0,58,5.0,1,-10921639,74.15629322268326,73.0,34.0,128.0,53615.0,17.232214680819997,19.000000000784272,19.000000000784272,0.5399894858944021,3.728543407072597,118.79520337029145,29.31848804986679
Cent_3a,4164,5,31.391267776489258,658.0915768131945,162.888925174789,7.395952437899409,59.0,59,5.0,1,-10921639,72.45643153526972,72.0,29.0,139.0,52386.0,17.074197603797366,5.1450873131220485,5.1450873131220485,0.4945766502348748,3.6979762189497043,118.56098876877294,29.34587329277978
Cent_3a,4506,5,31.856647491455078,657.6803044526158,163.02108497981396,7.419797135017747,60.0,60,5.0,1,-10921639,72.85200553250345,71.0,28.0,150.0,52672.0,17.13847644282107,14.13893928655929,14.13893928655929,0.5053996886833175,3.7098985675088736,118.48689443381792,29.369683044661308
Cent_3b,680,128,31.8496036529541,676.0,195.0,0.0,13.0,13,5.0,1,-10921639,71.1701244813278,70.0,15.0,174.0,51456.0,21.737226793104085,11.1293605216472,11.1293605216472,0.8679159540958277,0.0,121.7873488,35.130966
Cent_3b,1018,128,38.36203384399414,675.0,196.0,0.0,14.0,14,5.0,1,-10921639,72.79391424619641,71.0,19.0,167.0,52630.0,22.909441533759786,10.996819137716924,10.996819137716924,0.9107920047774389,0.0,121.60719,35.3111248
Cent_3b,1105,128,36.150367736816406,678.0,196.0,0.0,15.0,15,5.0,1,-10921639,73.04426002766252,72.0,19.0,163.0,52811.0,21.45344065410141,11.144579935708597,11.144579935708597,0.9455237338325005,0.0,122.1476664,35.3111248
Cent_3b,1697,128,45.85456085205078,680.0,199.0,0.0,16.0,16,5.0,1,-10921639,74.32641770401106,72.0,18.0,191.0,53738.0,23.772378738548515,11.074136624424584,11.074136624424584,0.9364430839618845,0.0,122.50798400000001,35.851601200000005
Cent_3b,1536,128,45.16114807128906,683.0,202.0,0.0,17.0,17,5.0,1,-10921639,75.80497925311204,73.0,18.0,166.0,54807.0,23.411455812514966,11.009666038715048,11.009666038715048,0.9988726052359164,0.0,123.04846040000001,36.3920776
Cent_3b,1455,128,51.024322509765625,683.0,202.0,0.0,18.0,18,5.0,1,-10921639,78.06085753803596,77.0,21.0,171.0,56438.0,23.953710041418912,11.005089960193757,11.005089960193757,1.058319121943751,0.0,123.04846040000001,36.3920776
Cent_3b,1938,128,41.99810028076172,679.0,202.0,0.0,19.0,19,5.0,1,-10921639,74.67911479944675,74.0,18.0,187.0,53993.0,21.660997879419895,10.967887714404043,10.967887714404043,1.0398623749832567,0.0,122.3278252,36.3920776
Cent_3b,1372,128,42.57428741455078,680.0,202.0,0.0,20.0,20,5.0,1,-10921639,74.28215767634855,71.0,16.0,174.0,53706.0,23.466674662480724,11.126360806516924,11.126360806516924,0.9405078928200573,0.0,122.50798400000001,36.3920776
Cent_3b,1861,128,62.978763580322266,680.0,203.0,0.0,21.0,21,5.0,1,-10921639,81.12863070539419,77.0,21.0,201.0,58656.0,26.688389513532602,10.92910067868957,10.92910067868957,1.086086692102047,0.0,122.50798400000001,36.5722364
Cent_3b,1785,128,73.07633972167969,681.0,202.0,0.0,22.0,22,5.0,1,-10921639,82.06639004149378,78.0,23.0,228.0,59334.0,29.51160186146071,11.056285921868863,11.056285921868863,1.0002547740525944,0.0,122.68814280000001,36.3920776
Cent_3b,1622,128,83.45516967773438,680.0,203.0,0.0,23.0,23,5.0,1,-10921639,84.42600276625173,78.0,18.0,247.0,61040.0,32.594902800447635,5.1066052025628705,5.1066052025628705,0.9810341910664501,0.0,122.50798400000001,36.5722364
Cent_3b,2211,128,88.50789642333984,679.0,202.0,0.0,24.0,24,5.0,1,-10921639,87.2807745504841,81.0,20.0,244.0,63104.0,33.09015643034701,11.2024766641919,11.2024766641919,1.0094913194250732,0.0,122.3278252,36.3920776
Cent_3b,2423,128,90.11309051513672,678.0,201.0,0.0,25.0,25,5.0,1,-10921639,84.97510373443983,78.0,19.0,265.0,61437.0,34.991917386227456,5.102143813740601,5.102143813740601,0.9271366915760039,0.0,122.1476664,36.2119188
Cent_3b,2014,128,87.06282043457031,678.0,203.0,0.0,26.0,26,5.0,1,-10921639,85.03457814661134,78.0,18.0,230.0,61480.0,34.12183108674528,11.097200017285479,11.097200017285479,0.9545318450412604,0.0,122.1476664,36.5722364
Cent_3b,2142,128,84.64657592773438,681.0,202.0,0.0,27.0,27,5.0,1,-10921639,85.25449515905947,80.0,22.0,219.0,61639.0,32.51671577139674,11.032969840557055,11.032969840557055,1.0043557402293268,0.0,122.68814280000001,36.3920776
Cent_3b,2079,128,85.34496307373047,684.0,201.0,0.0,28.0,28,5.0,1,-10921639,86.14107883817428,79.0,22.0,249.0,62280.0,32.7895499272263,11.022891490552537,11.022891490552537,1.0256476106630876,0.0,123.22861920000001,36.2119188
Cent_3b,2353,128,110.68050384521484,683.0,200.0,0.0,29.0,29,5.0,1,-10921639,92.18257261410788,85.0,17.0,244.0,66648.0,38.800111024752944,5.095581669113224,5.095581669113224,1.000264754701085,0.0,123.04846040000001,36.03176
Cent_3b,2286,128,113.14519500732422,684.0,198.0,0.0,30.0,30,5.0,1,-10921639,93.09405255878285,84.0,19.0,229.0,67307.0,38.71226344855405,5.070893062689881,5.070893062689881,1.0400860372610083,0.0,123.22861920000001,35.671442400000004
Cent_3b,2495,128,112.96353912353516,685.0,197.0,0.0,31.0,31,5.0,1,-10921639,95.81742738589212,87.0,23.0,235.0,69276.0,38.55434521815596,5.128891283199342,5.128891283199342,1.094973977020412,0.0,123.40877800000001,35.4912836
Cent_3b,2625,128,102.31620788574219,682.0,195.0,0.0,32.0,32,5.0,1,-10921639,92.51452282157676,84.0,19.0,227.0,66888.0,34.59317574589117,5.174215874549749,5.174215874549749,1.1379917502341519,0.0,122.86830160000001,35.130966
