,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
222,16,2.5833891527477357,12.939521017116661,115.87487881844422,11788,11781,9.899873377467877,126
223,16,2.7785917871597112,17.456622241918733,76.08238796789038,11789,11785,7.653124184251635,137
224,16,5.002581674146813,13.432009300496347,71.63524149711651,11790,11799,5.693186383078286,138
225,16,3.230521192254182,15.240447921242907,68.42112582922256,11793,11784,3.8909701356721533,126
226,16,4.371507873712895,18.914061356743225,73.5504716861579,11794,11793,9.31884199197689,128
227,16,5.172138682997012,23.517978596740157,76.35583748561959,11803,11794,4.374571879529261,127
228,16,6.775897756790576,18.6178073078853,72.52373810460595,11814,11789,7.589292865182269,136
229,16,14.03539854425729,42.26266933620643,84.37500001670799,11821,11824,9.97567280211745,109
230,16,12.246740217493368,8.403490306232435,77.8261091172851,11826,11807,9.236758349415926,136
231,17,4.138376123195071,21.808992503815936,78.03730671102514,11904,11908,3.2368801853793947,137
232,17,4.395053902329571,8.116636564436948,127.82060753131711,11905,11906,4.582589284939293,118
233,17,5.28317532894758,13.387678310527082,69.33679404861672,11907,11917,5.848162465521507,150
234,17,4.945253382226117,15.685208864338072,74.09050983897792,11910,11907,10.71144309532431,147
235,17,5.161437709633372,26.379729050637735,64.11570543681253,11912,11909,1.3745020280947844,137
236,17,4.990807717250862,19.776923451704985,73.08365526632026,11913,11901,8.554191729643435,149
237,17,6.014624882458637,13.017572262164943,74.62940742574213,11917,11910,10.581238434758102,147
238,17,9.385320080097296,8.824500490213474,69.37073689389237,11921,11932,8.26335171879284,136
239,17,13.53285507802235,6.561482157678148,79.12441590550713,11929,11939,9.482477815321097,120
240,17,8.585942703943344,13.942003764092158,68.78749565207116,11930,11921,8.841947159054717,138
241,17,12.10427870339673,25.538693616725944,47.12834459118692,11936,11928,8.6509534005132,143
242,17,10.425841813293161,10.624483055853698,66.76730631842119,11937,11919,10.960738530323262,126
243,17,16.958870435110292,14.39276852110213,85.0408689974978,11941,11938,10.398155809935256,136
244,17,2.693587468707905,15.443693421489552,136.25039456064246,11885,11911,7.517125726601956,126
245,17,4.0538282390603975,19.242222094552368,76.24059232393748,11893,11913,10.427982091818691,146
246,17,4.614970475770848,22.719103279856597,73.28048243489815,11899,11915,6.623511826930877,129
247,17,4.625480630186431,23.87503230282306,64.18659879290392,11900,11912,5.047201929417848,131
248,17,7.105333334356691,16.618947838243297,71.35278644676256,11901,11930,6.687486544786199,145
249,17,4.861684073555422,22.39874422142076,88.33486521408634,11902,11914,5.276910685670039,131
250,18,0.0,13.55361022094011,131.755727586511,11830,11831,5.330843359500368,134
251,18,0.8124522126880994,15.817678403691492,122.03670323646824,11832,11833,8.451132504606132,137
252,18,2.581184596465704,17.399433568023845,74.18253308407141,11837,11843,7.7088950125981635,136
253,18,1.9259654163555409,15.909367004088951,75.35111541327271,11838,11837,3.959864690928955,141
254,18,2.386426645018548,17.2544671025439,68.20664579753551,11843,11835,8.404500647293911,133
255,18,3.0414518599431366,16.558215906214112,70.75985152228232,11847,11838,6.385108701528779,142
256,18,5.249266225256389,13.482641068432532,68.37759312177418,11855,11847,5.7865832478913015,143
257,18,5.322129240450162,25.702550757693928,69.81444733850759,11859,11850,7.40505992277831,123
258,18,4.720779213688386,11.608754868313383,124.85238516538165,11864,11839,6.265891204960432,135
259,18,7.567966354843379,7.232009115125296,77.36593349470114,11867,11863,3.9509490140894674,139
260,18,12.16387308169846,25.565444601144947,46.04894607727336,11873,11880,8.743858857995034,144
261,19,0.0,13.55361022094011,131.48518194464958,12047,12048,5.829297272624282,132
262,19,2.002926324991049,18.19051780326778,62.98850758222562,12052,12058,7.646695640192583,132
263,19,2.5418858906438757,16.25922892974265,71.52475310916617,12053,12060,3.6366047410604194,142
264,19,1.1311022100959447,15.27473699036219,124.87934810031669,12054,12049,9.286461317613893,131
265,19,2.5788603209779333,17.251320025771733,73.44750419575091,12055,12061,7.817519108649414,124
266,19,3.2573237281235334,16.888163256288536,72.4471092916852,12062,12056,10.995425027419175,130
267,19,4.819097801110466,7.844764131229177,126.81970332057097,12065,12068,5.655383267442687,117
268,19,4.292218338618683,21.57497972762299,76.43876782720585,12066,12063,3.6050172507681117,127
269,19,4.196279579289925,18.04534478740033,135.81768667052145,12069,12057,3.2053518940821912,132
270,19,6.39609523510687,12.12160339931582,65.14146416209222,12075,12077,6.535631975699779,143
271,19,4.923780878553177,12.135705842828443,122.59603139086644,12078,12054,9.527824978422535,138
272,19,12.302299088912772,6.7368199829630235,76.0096634062158,12092,12080,9.013583627814425,124
273,20,13.399328351745481,8.284746424864762,68.7822357461642,11713,11715,3.507149594642318,140
274,20,13.829232151669423,10.21403969652044,89.34082635101214,11716,11712,8.601450754726939,127
275,20,17.22364220943118,10.971661861895887,70.50166240497754,11717,11719,10.300072944624182,134
276,20,5.011915701814841,19.945398846698776,69.1581510252862,11689,11698,9.555969636945782,144
277,20,2.985595846244699,16.187791207281254,131.47440701004118,11697,11675,10.115463480187506,132
278,20,4.254169264474763,13.214940386916995,73.28122736254144,11700,11682,7.324531168482116,126
279,20,4.57066441740005,16.25534022153035,120.28671766056381,11704,11678,10.466903092039107,139
280,20,12.457461949212558,7.4041551288598155,74.97196738612085,11705,11718,9.530623041251324,123
281,20,5.470098180181607,15.906787968621213,65.97212706467559,11706,11677,10.236742969740174,122
282,20,12.274654243204015,25.72027759573467,44.32802582662853,11710,11714,8.680518548316762,129
283,20,13.362235716392664,17.675156606826327,91.94011730147493,11711,11716,10.853717355521526,134
284,21,0.25,17.077548878384537,124.45099525625271,11721,11722,7.303118723862211,135
285,21,1.5526613617687848,15.714427817191023,73.38990416219242,11726,11727,4.403073747955922,141
286,21,2.799049605557638,16.628939517037928,72.65871364423919,11728,11733,8.08075423148519,147
287,21,3.636260328634545,18.051709812843082,67.66794651898604,11737,11734,5.546866794705637,146
288,21,4.891138311639235,19.865997358173686,68.50815224226372,11750,11737,9.49831915119328,151
289,22,2.2105114880437133,15.13167987796631,65.15278158973064,11947,11954,6.935206499155981,139
290,22,1.5071040402019995,15.551251881627472,72.95509688794807,11948,11949,4.4672422612854055,126
291,22,3.872462749423291,20.407276423693478,73.59022258153249,11950,11966,8.738166060385876,144
292,22,1.187760266231067,11.397493092923984,128.9185054724214,11951,11942,7.747389696396821,141
293,22,2.399354908022044,17.222347719022686,72.15809927829743,11955,11948,7.890023627435823,125
294,22,3.8357285367193112,18.992787958733715,69.14594329551879,11956,11959,9.473778445714228,142
295,22,3.013001701247027,19.498481109485986,74.63569568561252,11959,11950,5.56790827039234,143
296,22,4.09513613235252,23.181042981385865,65.21772375215929,11963,11955,10.74339685496721,126
297,22,6.100607591307195,12.885863696955992,64.80278016791127,11970,11971,9.575801494765207,132
298,22,3.9074691022205936,15.901115682059782,119.54735224431653,11975,11944,10.871878911762753,135
299,22,7.505349962585872,14.047194322560234,67.0329896098273,11980,11964,7.307867382186001,135
300,22,13.03078890715346,7.1960755382961485,68.12445501988384,11991,11981,10.202806927328862,122
301,23,13.70610117490222,10.154080029747606,88.07595696665554,12034,12041,9.6090154873818,138
302,23,15.348785685028806,9.781636676219525,72.53857719052871,12035,12042,10.702471966483445,147
303,23,12.471767038017981,25.951366966822608,42.869926581239355,12038,12033,8.56345047718652,132
304,23,13.370014224454838,6.438697150027518,75.15587466391595,12040,12032,8.43356703121464,123
305,23,18.5,13.282538016521308,76.56441664678155,12042,12044,2.764198577918693,141
306,23,18.5,15.180043447452924,71.4240494514146,12044,12045,10.876009983834468,139
307,23,15.348785685028806,11.67914210715114,67.39820999516175,12045,12035,10.619754961240945,145
308,23,2.6516580836355117,15.414551701129811,69.81928501740927,12008,12002,10.383533321496941,137
