,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
355,24,5.974893525288663,13.791597800192278,70.36724436248475,12235,12230,4.673753160510634,147
356,25,0.0,16.806476673965737,123.63935833066846,12308,12309,6.5212021748413225,121
357,25,0.0,16.806476673965737,123.63935833066846,12309,12308,6.5212021748413225,121
358,25,1.9787130650396079,18.86370170365749,71.27083118426488,12318,12316,7.3496654953504965,116
359,25,2.8532059000174472,9.432745648064794,126.23113844707126,12322,12317,5.466221144563779,119
360,25,3.599854831739052,20.296563775157615,72.3587542184253,12325,12321,7.34350932171323,120
361,25,5.740446990047621,9.479025860592026,68.12758054034762,12333,12337,6.568074282626861,118
362,25,5.740446990047621,9.479025860592026,68.12758054034762,12337,12333,6.568074282626861,118
363,25,6.256302682879465,11.30222176844715,74.83013526409539,12340,12328,9.132395363271254,122
364,25,4.82494503227927,14.209804213404851,73.81661283580279,12341,12318,9.025897595550436,116
365,25,7.206754932625078,21.349324174312965,68.45724960800081,12343,12336,9.149843852414216,135
366,25,11.716992094038083,9.614110107179595,71.77959178861548,12353,12341,9.014880124469142,118
367,26,10.977763680917427,13.412100809825557,65.79431837093574,12289,12298,10.014589654751344,133
368,26,9.222711013680192,6.77989974581979,75.74944387490581,12291,12288,4.104179468480517,121
369,26,10.869158106169614,5.861254939078778,82.49362597534059,12292,12291,10.676161036908145,120
370,26,10.009802767191598,12.968731333689256,67.28851651857329,12295,12289,9.777524125225376,125
371,26,11.998845740739194,5.888883937145307,87.84563396199695,12296,12292,2.003903473105105,124
372,26,16.836857402642657,8.400100861401263,71.27542635963363,12299,12304,5.236102625808688,112
373,26,16.836857402642657,8.400100861401263,71.27542635963363,12304,12299,5.236102625808688,112
374,26,18.5,12.740393607683703,75.21168843747446,12305,12306,2.9187554042999535,122
375,26,18.5,12.740393607683703,75.21168843747446,12306,12305,2.9187554042999535,122
376,26,6.785885667005784,25.3376740362962,92.66576347195823,12275,12290,6.018805753254672,119
377,26,8.896574610811475,8.115371693029891,69.45596036294276,12283,12295,6.767936032831606,117
378,26,8.873587586868886,21.452481167068278,92.07159953377604,12285,12293,6.939702828079626,137
379,27,0.0,16.535404469546933,123.09826704694562,12095,12096,6.893672992369966,118
380,27,0.0,16.535404469546933,123.09826704694562,12096,12095,6.893672992369966,118
381,27,0.626596826707061,11.646385231682537,91.88617740945725,12098,12099,2.1008607596858995,120
382,27,0.626596826707061,11.646385231682537,91.88617740945725,12099,12098,2.1008607596858995,120
