,center_stdev,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast
394,2.073143190913867,0.017025849297814064,44.032035869052464,48.00309505702591,48.00309505702591,44.032035869052464,0,10.0,157.52391304347827,11.929975200433526,0.07976941835367125
395,2.2176709360299705,0.033667535231887716,39.304087465501176,41.407193485475396,42.18071310058236,39.304087465501176,0,10.0,156.07727272727269,12.941713489436655,0.06996841004086315
396,3.268112366278252,0.08309737494248101,43.8972954116549,48.643382485257845,48.643382485257845,41.659423617676616,0,10.0,151.92142857142858,10.186118921638847,0.07734734362581885
397,2.2233746083022297,0.04852278608243716,45.15812664042903,46.22548961015807,47.11243886345092,41.785717728434136,0,10.0,177.13333333333333,11.37162561112058,0.09092850837843904
398,2.732576416500002,0.04010790015159035,51.62231371529501,48.131322912466324,52.33663353937445,43.78904511591689,0,12.0,161.98245614035088,10.021589864992334,0.1019377396203691
399,2.2834346771740632,0.14029617019260773,18.95391157018546,21.92895410550065,25.10074316040285,18.76984274249132,0,12.0,158.0072463768116,8.153807542507753,0.08891720545805884
400,2.54737133900878,0.2385070877669432,13.4341239322518,14.312743687850599,14.909248646472756,12.241520567382475,12,12.0,161.63738738738738,6.861319619656974,0.08520449311454173
401,2.519315118124037,0.080388466384959,38.973897993719476,42.78471149948001,42.78471149948001,38.9385081888309,0,12.0,162.3611111111111,6.19831614566349,0.0916383195579459
402,2.648583049148504,0.06842163918945024,37.382383218489615,42.71237391797662,42.71237391797662,37.0165056122496,0,11.0,156.56060606060606,9.165545831510881,0.07911619714525073
403,2.339265486172253,0.10361602021858048,34.94782079785752,15.870548396352556,34.94782079785752,15.661025430756691,0,12.0,159.05747126436782,5.827707015987682,0.08623608036008568
404,3.753958406865993,0.108004134355006,27.236531108827677,30.138174369796833,30.45216326522841,27.08018691577221,0,18.0,157.13888888888889,7.301683087369208,0.08690167548257594
405,3.1176080721623496,0.07521410052111754,33.98823775014666,33.823048630086014,37.93627777906835,32.93130792441999,0,11.0,151.33838383838383,10.268912773216599,0.07437955306988075
406,7.844993677816918,0.143758198608463,22.374073248771744,22.084193930397475,25.24458239630676,13.752711239201744,5,28.0,147.1825396825397,7.513318205418793,0.08175848665483645
407,7.604645810751939,0.27226331753718885,30.02675439611718,55.79873442243557,59.97599870896785,26.87618806360764,0,45.0,143.98611111111111,8.474148096730037,0.07638072701814402
408,7.910312008570057,0.3832379613452703,26.465257896628856,45.79047149973767,45.79047149973767,23.80767186990584,0,45.0,147.34444444444443,8.046608595091897,0.07691005154453874
409,2.436444794148104,0.0376510926604256,40.88758493086861,14.657462923123752,40.88758493086861,14.657462923123752,1,12.0,146.59166666666667,8.911338034951493,0.07842811657928275
410,4.508706450007878,0.0962101460454102,31.229745257897843,41.573780826619384,41.573780826619384,29.93196440962966,0,18.0,160.09920634920633,7.473517406643361,0.09139749924926796
411,3.365642728768204,0.10743981699480587,25.27023094796052,32.723992327583495,32.723992327583495,24.82653567166653,0,11.0,154.2987012987013,10.440747092490751,0.07887537683657278
412,3.268112366278252,0.08309737494248101,43.8972954116549,48.643382485257845,48.643382485257845,41.659423617676616,0,10.0,151.92142857142858,10.186118921638847,0.07734734362581885
413,7.844993677816918,0.143758198608463,22.374073248771744,22.084193930397475,25.24458239630676,13.752711239201744,5,28.0,147.1825396825397,7.513318205418793,0.08175848665483645
414,2.436444794148104,0.0376510926604256,40.88758493086861,14.657462923123752,40.88758493086861,14.657462923123752,1,12.0,146.59166666666667,8.911338034951493,0.07842811657928275
415,7.604645810751939,0.27226331753718885,30.02675439611718,55.79873442243557,59.97599870896785,26.87618806360764,0,45.0,143.98611111111111,8.474148096730037,0.07638072701814402
416,6.383094622917037,0.2927937557997833,11.071537454365316,12.678989984468801,21.351972812085,9.601755353029652,18,41.0,147.10833333333338,9.179272805677293,0.07602811567453832
417,2.0804303076124184,0.05942949187395464,36.37698071117194,49.724762644373826,49.724762644373826,36.37698071117194,0,14.0,160.0062656641604,12.56775778206963,0.09387756208353107
418,2.8587901763434433,0.1186171151085769,30.126768282495128,24.59691200712565,31.094925049445948,24.59691200712565,0,14.0,156.03105590062114,10.699975459585048,0.0808570279212208
419,2.557852836423584,0.028773822933812563,38.205472423462695,49.855312882227885,49.855312882227885,38.205472423462695,0,14.0,159.05322128851543,8.80121957646106,0.08167332480382622
420,3.4389947088858532,0.07779082335326483,23.75508338425796,21.56157793308317,24.165852242114216,21.016563741806333,0,14.0,159.6611969111969,9.40748753673427,0.0771443155777037
421,3.4048324935483287,0.10431009399152028,22.447771426502644,27.48959422656555,27.48959422656555,22.027320042196358,0,14.0,157.08128078817734,8.373874933064979,0.07817590282324766
422,2.1239146429720943,0.07020063958908232,34.639500843207976,32.27886427791696,34.639500843207976,32.194270018260674,0,11.0,149.76339285714286,10.10323513507684,0.07188809303898479
423,4.179764991591661,0.07931752814669084,36.65427585433053,41.20067030901893,48.458281455235614,36.265023410361465,0,24.0,166.29252136752137,10.792211215082009,0.14927058371838206
424,5.268351111551038,0.1531714690584253,23.029444968916827,17.97376079122403,27.380875954762654,16.927456111745453,0,35.0,162.3294599018003,13.93818759491219,0.0973817063328695
425,10.808932357087944,0.3295133677786485,28.039779589976412,6.1525648100192525,28.039779589976412,5.019765294286564,24,47.0,151.5635024549918,11.042536373353489,0.08638543105431196
426,3.9907771228424167,0.059346282276317275,52.80081282305109,46.760745595301316,53.39460841988797,44.76761067483875,0,24.0,161.92909356725147,13.139222691869922,0.1616978735654686
427,11.302197521012564,0.27617306521836416,28.517984724157934,5.694898658911319,28.517984724157934,5.694898658911319,22,46.0,143.67076023391814,13.043748043590856,0.09800514627564166
428,3.2524131107333973,0.1233140831172272,39.578274983150074,36.552739089909394,42.39017183336861,34.167458675278425,0,38.0,158.10232843137254,8.677368874650105,0.08294582187760269
429,2.283901023764636,0.02969469909575673,24.55463219313391,25.403395717349238,25.807668695101892,22.605593085040073,0,15.0,156.13038793103448,8.25002423125402,0.07944839989702412
430,2.1239146429720943,0.07020063958908232,34.639500843207976,32.27886427791696,34.639500843207976,32.194270018260674,0,11.0,149.76339285714286,10.10323513507684,0.07188809303898479
