,center_stdev,dist_center_to_border,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap
638,3.6603443642744726,44.72098323197622,0.2024430227948755,21.597621708205693,23.532127643960965,24.74785910153228,21.597621708205693,0,14.0
639,3.1663067046049114,45.20355200801603,0.22202762782557228,10.781433913862896,15.616213977496269,15.616213977496269,10.781433913862896,10,14.0
640,4.048271781474906,39.840321316093174,0.06477678716997541,42.57678863718422,47.74667450610386,47.74667450610386,42.57678863718422,0,15.0
641,4.688523182260389,25.38498784046223,0.2727065711311523,25.453430789621702,16.943284677500017,27.221182106649106,8.573788942868987,17,44.0
642,6.553737652575128,37.65263285884549,0.11757192860998668,52.67278881950685,53.10195198628299,53.12200272915521,44.90677560836463,0,46.0
643,2.9872226801556265,44.73013131031153,0.05660572238342273,46.614527590195216,47.16721205819124,48.88721226243613,45.12584467915023,0,11.0
644,4.621009438064947,101.15131763651058,0.17919974696463914,34.44374776778224,28.69461224210737,34.44374776778224,23.666231521372023,0,47.0
645,4.3433122320222415,92.35477992097157,0.14700099771359054,25.817314203205267,24.72320512188282,28.03037607490709,21.49456654630725,0,47.0
646,4.200763016973913,83.91038929124261,0.0776531087025617,25.403752688401728,33.05388423273745,34.970329152500575,24.011639591380053,0,47.0
647,3.71523299446806,102.90629034055542,0.08950864524997272,27.174105036721482,37.315250561838106,37.35915514988615,27.174105036721482,0,47.0
648,4.17093309042627,113.94323514081336,0.10724505927659617,43.304519846425066,45.54674588306772,52.179663579491084,43.304519846425066,0,47.0
649,4.904596405821174,77.73837246011091,0.10569329600191167,36.12339693851329,43.36151234499962,45.37150626203161,36.12339693851329,0,47.0
650,6.787429187448581,77.04313015952243,0.07905945609601425,25.75236798932691,41.94979782209213,43.430487771927176,25.52167185051313,0,47.0
651,3.6829828763266255,99.88887010157093,0.08642229956557174,40.82910515172028,29.697077963014888,45.145788070543524,29.697077963014888,0,47.0
652,4.287193531281721,86.92726209430239,0.14543568322277514,16.689936300331304,18.072268743943127,18.072268743943127,12.845108691475598,11,45.0
