center_stdev,dist_center_to_border,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,centID_i,centID_j
6.800096264960668,137.18359722753232,0.21206305862207608,20.747356402419825,22.034749619345224,22.034749619345224,10.237504964472977,1,19.0,49,57
5.080734744721327,72.62857142857143,0.05678148190034955,23.769728648009426,16.76305461424021,23.769728648009426,16.76305461424021,0,35.0,53,228
4.61359521834031,73.04834161646049,0.1203221911588343,10.84230562375582,4.13360267063876,10.877683867915248,3.7416573867739413,30,30.0,53,245
8.17619345812006,13.398559847585659,0.018883124011341606,7.2712658859796875,15.8182401833221,20.73326218508483,7.2712658859796875,6,11.0,54,65
6.606971592743359,11.380856127904622,0.09439394366102276,6.580513729030344,22.258202167965937,25.84214797411377,6.580513729030344,2,11.0,54,109
6.752942313624668,11.41182311823161,0.027378152747762015,11.009648363450879,7.337950555976235,11.831178952267857,4.541111781333554,8,11.0,54,111
9.322981204528109,88.00386744060779,0.38762663767611594,39.69835795263984,6.905062240699288,39.84055567934231,3.3437435405625218,30,65.0,55,58
7.451728119177013,126.12080040706343,0.16764868347197137,24.01623298789205,35.509340541951474,37.37526096528325,22.465375789548034,0,19.0,57,36
6.93344023831564,128.7276796390983,0.13465835531784145,25.205093585655902,29.831263942634383,34.301730918437805,22.068791893556995,0,19.0,57,40
5.875564094563779,133.4733298478065,0.10333373832288281,22.565166547085852,30.6740759624055,33.55467302540581,22.410756907300488,0,19.0,57,46
6.800096264960668,137.18359722753232,0.21206305862207608,20.747356402419825,22.034749619345224,22.034749619345224,10.237504964472977,1,19.0,57,49
9.364072218861889,106.37039660159111,0.14983841876784074,13.854287269072438,36.30214325103061,38.24847102841659,13.197214327008679,2,21.0,58,18
9.322981204528109,88.00386744060779,0.38762663767611594,39.69835795263984,6.905062240699288,39.84055567934231,3.3437435405625218,30,65.0,58,55
11.423448099076301,22.473250113959754,0.36298934751843975,23.263853407464158,24.594450261828964,29.265494360370017,12.420466859208828,1,16.0,60,62
10.757510310750426,12.633874044200525,0.22468812486839465,9.872765931582208,13.69618181612188,13.69618181612188,4.660211525341543,7,16.0,61,9
7.846517423233861,12.85968513371688,0.13029993588651037,10.28864585520929,23.499635981339498,23.77551549354522,8.666808926482055,3,14.0,61,71
11.586411860095943,10.515015667867033,0.10084211933473318,25.919788029878795,17.275179990962613,33.70699533369806,15.468846574623216,0,18.0,61,81
11.423448099076301,22.473250113959754,0.36298934751843975,23.263853407464158,24.594450261828964,29.265494360370017,12.420466859208828,1,16.0,62,60
9.624851605120854,24.28723249034922,0.5466119506360211,44.35894359859396,12.79053287679186,44.35894359859396,12.79053287679186,1,15.0,62,74
10.42986446266754,26.178897784458037,0.5272848167435008,17.92917238019829,9.727911248033102,28.578660847210227,5.815584129714281,2,13.0,62,93
8.17619345812006,13.398559847585659,0.018883124011341606,7.2712658859796875,15.8182401833221,20.73326218508483,7.2712658859796875,6,11.0,65,54
11.2644853303778,26.05246971845054,0.623813503137428,20.134438482485226,28.806620567892214,28.806620567892214,9.738091388752585,9,17.0,67,74
10.818001715645462,27.80050593704552,0.23235845892534843,22.106884982336094,32.53565041630128,32.53565041630128,9.67594732595155,2,15.0,67,93
8.089138001863192,29.411397973227853,0.2662762048776362,31.771162930779127,15.20188613022739,31.771162930779127,11.038842845626363,1,12.0,67,104
7.623257266265424,12.87483319743427,0.0491883240964627,16.745596593741155,33.13344151084191,33.13344151084191,16.70236850407412,0,14.0,71,9
7.846517423233861,12.85968513371688,0.13029993588651037,10.28864585520929,23.499635981339498,23.77551549354522,8.666808926482055,3,14.0,71,61
5.177436639509836,131.22704341188978,0.2514329213433107,32.25960365460154,13.996419393545894,32.25960365460154,12.500359267410182,14,41.0,72,2
2.7883692681074725,122.95936049149282,0.2274574790524447,19.943585857802393,24.220081929105678,24.220081929105678,17.270520997567612,0,24.0,72,154
22.147450529504933,9.718293280272215,0.05583650350730199,20.348278848683943,13.708455279296183,27.487731404871404,11.258852805118282,5,29.0,73,92
9.997829097845319,9.837151547889045,0.015240174357066217,15.451214054720255,9.208753870858171,22.92693328547579,8.013195698423926,7,13.0,73,119
19.20591037560202,11.362841505272712,0.09252176364781024,10.793119699105985,13.198355498912859,17.93619581819283,6.095623164883915,13,21.0,73,121
14.309403372308687,13.867106526407722,0.33933276301147597,6.0854799519960405,13.48952652787299,18.563768687655315,3.729082167105197,4,12.0,73,153
9.624851605120854,24.28723249034922,0.5466119506360211,44.35894359859396,12.79053287679186,44.35894359859396,12.79053287679186,1,15.0,74,62
11.2644853303778,26.05246971845054,0.623813503137428,20.134438482485226,28.806620567892214,28.806620567892214,9.738091388752585,9,17.0,74,67
10.148701521913091,27.828476694107597,0.36845472897301335,27.98319216950769,19.721833535263265,37.05583630650479,5.048703503590702,5,15.0,74,93
8.625074377135322,29.434242258818596,0.17474790929173134,11.55915425705465,15.813151542357748,38.63813593040281,11.55915425705465,1,12.0,74,104
4.6380606109760025,150.36166553769127,0.22841390406955184,12.482378333426762,20.45441724952126,25.775041617633647,11.016143198782938,3,24.0,75,44
7.83648631532787,12.20425784936998,0.017070853773895632,14.48963281141711,7.183679581458627,16.383832127641497,6.477096763629095,11,13.0,81,9
11.586411860095943,10.515015667867033,0.10084211933473318,25.919788029878795,17.275179990962613,33.70699533369806,15.468846574623216,0,18.0,81,61
7.098522288923868,6.873104194433515,0.01104724294865199,19.346393406048247,6.060469539422112,19.95583639981772,6.060469539422112,8,11.0,82,85
7.371527859475164,6.873447859688466,0.008743077062589366,37.0,17.961262806761127,37.0,16.409791301072186,0,11.0,82,96
4.194997937457265,140.43585708326302,0.11852779453797109,26.2106298762817,27.681128097503063,28.947323920422328,21.82847205414641,0,16.0,83,12
7.767967529641031,124.31537711667265,0.2823630766299031,30.004234210321876,17.447639827228514,30.004234210321876,9.440336770827402,19,69.0,83,108
7.098522288923868,6.873104194433515,0.01104724294865199,19.346393406048247,6.060469539422112,19.95583639981772,6.060469539422112,8,11.0,85,82
15.30106428880098,8.42970438624685,0.060037404026987436,11.448755692827042,10.209289030487028,20.881216576082963,4.42362283299024,12,22.0,85,96
9.340886822316172,10.90131897168163,0.2188586584595507,6.4089440084822655,6.59884600322749,13.517384964521195,5.687604130263004,6,11.0,85,133
22.147450529504933,9.718293280272215,0.05583650350730199,20.348278848683943,13.708455279296183,27.487731404871404,11.258852805118282,5,29.0,92,73
10.652766049009873,9.721784287784397,0.022852521888465295,6.079738286608728,7.738091112750432,14.131588587228917,3.8328350646571754,6,13.0,92,119
13.861867933943303,14.242661745233386,0.10204242464562033,5.132044264397432,14.005291637460322,18.04619131005802,5.132044264397432,16,18.0,92,153
10.42986446266754,26.178897784458037,0.5272848167435008,17.92917238019829,9.727911248033102,28.578660847210227,5.815584129714281,2,13.0,93,62
10.818001715645462,27.80050593704552,0.23235845892534843,22.106884982336094,32.53565041630128,32.53565041630128,9.67594732595155,2,15.0,93,67
10.148701521913091,27.828476694107597,0.36845472897301335,27.98319216950769,19.721833535263265,37.05583630650479,5.048703503590702,5,15.0,93,74
13.0705843232613,170.0995149401305,0.20546550116863604,31.04013655764941,35.37732329546359,35.907249467946905,12.52412833406439,3,45.0,95,37
6.893114076432473,168.1303045108477,0.13808771411548848,15.099745139477323,17.640838882313393,23.682807462959957,12.939108286555472,1,22.0,95,124
7.371527859475164,6.873447859688466,0.008743077062589366,37.0,17.961262806761127,37.0,16.409791301072186,0,11.0,96,82
15.30106428880098,8.42970438624685,0.060037404026987436,11.448755692827042,10.209289030487028,20.881216576082963,4.42362283299024,12,22.0,96,85
15.960323820492716,12.101276970472037,0.05009088006688618,8.961077087994257,23.646220614495576,31.165243013104792,8.961077087994257,2,15.0,96,133
8.089138001863192,29.411397973227853,0.2662762048776362,31.771162930779127,15.20188613022739,31.771162930779127,11.038842845626363,1,12.0,104,67
8.625074377135322,29.434242258818596,0.17474790929173134,11.55915425705465,15.813151542357748,38.63813593040281,11.55915425705465,1,12.0,104,74
2.724099610293464,132.29353779024305,0.08546531906225036,29.657846829978244,24.014620724767287,29.657846829978244,23.291849141077485,0,12.0,108,12
7.767967529641031,124.31537711667265,0.2823630766299031,30.004234210321876,17.447639827228514,30.004234210321876,9.440336770827402,19,69.0,108,83
6.606971592743359,11.380856127904622,0.09439394366102276,6.580513729030344,22.258202167965937,25.84214797411377,6.580513729030344,2,11.0,109,54
11.228798660434132,9.975907188208794,0.04192164191998886,9.727561804469541,29.591596299720408,31.011854424646163,7.9487365659131,4,16.0,109,111
6.752942313624668,11.41182311823161,0.027378152747762015,11.009648363450879,7.337950555976235,11.831178952267857,4.541111781333554,8,11.0,111,54
11.228798660434132,9.975907188208794,0.04192164191998886,9.727561804469541,29.591596299720408,31.011854424646163,7.9487365659131,4,16.0,111,109
9.997829097845319,9.837151547889045,0.015240174357066217,15.451214054720255,9.208753870858171,22.92693328547579,8.013195698423926,7,13.0,119,73
10.652766049009873,9.721784287784397,0.022852521888465295,6.079738286608728,7.738091112750432,14.131588587228917,3.8328350646571754,6,13.0,119,92
10.000467484048128,9.864639996827675,0.007930063156170017,24.122639043221568,22.403023071754813,33.1748687516401,17.24907514847749,0,13.0,119,121
19.20591037560202,11.362841505272712,0.09252176364781024,10.793119699105985,13.198355498912859,17.93619581819283,6.095623164883915,13,21.0,121,73
10.000467484048128,9.864639996827675,0.007930063156170017,24.122639043221568,22.403023071754813,33.1748687516401,17.24907514847749,0,13.0,121,119
13.78163928478406,14.202668967625524,0.11259969682202246,23.101446370148857,19.585116454726336,28.882545940897554,15.660934934916833,0,17.0,121,153
3.549554633455155,152.2685619970926,0.14812049134144423,15.678353189823465,19.390707069807792,19.390707069807792,14.143030340297168,4,20.0,122,15
4.132795035615035,149.08390013903818,0.5126871509777929,41.79539292160985,6.791491838719633,42.51371840318017,6.791491838719633,22,52.0,122,167
7.174973588179407,171.89844704898093,0.19019103073996654,8.398636525849511,12.700793998972552,16.28145233056922,8.398636525849511,18,22.0,124,37
6.893114076432473,168.1303045108477,0.13808771411548848,15.099745139477323,17.640838882313393,23.682807462959957,12.939108286555472,1,22.0,124,95
2.9882569439648283,133.18143237416922,0.04824794159354471,26.76019278710634,31.223467650163816,31.993715398163513,26.76019278710634,0,10.0,125,40
6.8242826331738735,132.83684640218743,0.14246287060210602,31.915331914192663,27.468433704306825,31.915331914192663,23.95116395070183,0,21.0,125,46
4.661404988692355,143.6454430705201,0.2933736024679657,18.3584682516377,15.59394253997073,26.331735375669798,14.508308551957878,1,16.0,125,160
6.101556510556306,169.16104493540007,0.29725885667216456,41.528903765977056,15.040968121764166,41.528903765977056,14.260595481610498,1,47.0,128,5
4.202148660878289,141.99062075631417,0.1542795604960893,24.868443598430147,20.191898236116398,24.984750630661285,16.745535969456203,0,20.0,129,8
3.3944933288212815,151.17370876412326,0.3437636446319992,43.72927361886658,11.01668424030729,43.72927361886658,11.01668424030729,6,63.0,129,131
2.7924435488749366,157.25213556510974,0.06416218526514243,26.476404589747453,38.96192463965693,38.96192463965693,25.317977802344327,0,13.0,129,288
2.589811918812501,146.07956494398428,0.12052556037819077,18.072909194528687,20.29631784801005,20.29631784801005,14.293367420063282,1,20.0,131,8
3.3944933288212815,151.17370876412326,0.3437636446319992,43.72927361886658,11.01668424030729,43.72927361886658,11.01668424030729,6,63.0,131,129
9.340886822316172,10.90131897168163,0.2188586584595507,6.4089440084822655,6.59884600322749,13.517384964521195,5.687604130263004,6,11.0,133,85
15.960323820492716,12.101276970472037,0.05009088006688618,8.961077087994257,23.646220614495576,31.165243013104792,8.961077087994257,2,15.0,133,96
5.368998860741955,147.13018651379952,0.07848155799717364,30.858700744254598,27.71626615074997,30.858700744254598,26.587199293960875,0,13.0,137,1
7.1368515613251455,167.39007456758964,0.19593316290907717,18.582796700094487,24.574070550355135,24.574070550355135,18.037240466800366,0,16.0,137,41
6.529020693352944,158.41911073484187,0.32540792296441484,26.413146534067945,18.939676366640896,26.892511442063924,18.939676366640896,0,16.0,137,44
2.8148631965623143,165.82014404427912,0.14388089320619377,39.01016763744277,23.159146302344098,39.01016763744277,13.195353069543657,1,34.0,139,193
7.107805363232812,117.98406241815749,0.8310405458853146,39.21993197273255,4.407876332833187,39.21993197273255,4.407876332833187,33,57.0,145,28
14.309403372308687,13.867106526407722,0.33933276301147597,6.0854799519960405,13.48952652787299,18.563768687655315,3.729082167105197,4,12.0,153,73
13.861867933943303,14.242661745233386,0.10204242464562033,5.132044264397432,14.005291637460322,18.04619131005802,5.132044264397432,16,18.0,153,92
13.78163928478406,14.202668967625524,0.11259969682202246,23.101446370148857,19.585116454726336,28.882545940897554,15.660934934916833,0,17.0,153,121
6.035175597052557,12.175236973825163,0.05640140856749376,16.767857140194955,37.0,37.0,10.190358062792262,3,17.0,153,217
6.123623925755202,11.274239957087792,0.032016439421861435,14.479981658404407,4.996285581756709,15.175326370236006,4.996285581756709,10,11.0,153,241
2.7883692681074725,122.95936049149282,0.2274574790524447,19.943585857802393,24.220081929105678,24.220081929105678,17.270520997567612,0,24.0,154,72
6.456413808123866,116.14641145372443,0.24660189551646428,44.88366355798806,18.843629268788263,44.88366355798806,13.95008860723841,2,42.0,154,155
2.1300560655154275,111.53172702913704,0.0628179821154574,18.21154625868508,22.41597838645528,22.79218896215879,18.21154625868508,0,13.0,155,17
6.456413808123866,116.14641145372443,0.24660189551646428,44.88366355798806,18.843629268788263,44.88366355798806,13.95008860723841,2,42.0,155,154
4.661404988692355,143.6454430705201,0.2933736024679657,18.3584682516377,15.59394253997073,26.331735375669798,14.508308551957878,1,16.0,160,125
2.9917282181610716,159.02838876946925,0.2238450070959719,40.50420585138459,24.835202919645553,40.50420585138459,14.724566556724264,1,43.0,165,196
4.132795035615035,149.08390013903818,0.5126871509777929,41.79539292160985,6.791491838719633,42.51371840318017,6.791491838719633,22,52.0,167,122
4.409925494301251,172.17574349538302,0.2550070617582597,30.396424352418038,20.417571765172244,42.069922115453814,18.6825112668759,0,20.0,179,37
4.054569506799388,162.6906663460724,0.09826934500012319,24.913050381110065,28.26072301503308,31.780412166954566,24.913050381110065,0,12.0,179,44
4.054184703896073,163.4112923651598,0.15533748288088395,12.732785149481309,21.725132240661345,29.03616114131372,11.598678341802312,7,38.0,179,211
2.2886122597046015,150.16454956735032,0.09136986548125844,23.465168821715803,25.31818270070886,25.31818270070886,22.946582432854708,0,11.0,182,244
4.301539383621588,142.63321948717487,0.17726298148235992,18.513996441233218,6.198585433492741,25.619159251490316,6.198585433492741,5,28.0,182,250
7.6033958790272544,74.64684720740436,0.5075459728883916,26.330181135371163,7.102310998915609,27.755684811086926,7.102310998915609,4,13.0,184,200
8.615047125823576,76.40706214059121,0.49187490659628547,11.930846594507736,38.24590297928813,51.271528004040036,8.996036911161706,2,19.0,184,247
7.2731564631451535,75.03640512599739,0.9532256295828404,14.677940908538735,15.07190157175372,25.94459574993567,6.588330907404377,6,20.0,184,251
5.854723282150402,73.52283858997905,0.25289079241003354,30.674761507480664,34.565576477192984,39.53810061315409,13.556516686599984,1,12.0,184,272
2.8148631965623143,165.82014404427912,0.14388089320619377,39.01016763744277,23.159146302344098,39.01016763744277,13.195353069543657,1,34.0,193,139
2.9917282181610716,159.02838876946925,0.2238450070959719,40.50420585138459,24.835202919645553,40.50420585138459,14.724566556724264,1,43.0,196,165
2.737880972084251,175.0340411564823,0.4394328711623178,21.432861160628665,6.069592106122,21.432861160628665,6.069592106122,18,30.0,197,242
7.6033958790272544,74.64684720740436,0.5075459728883916,26.330181135371163,7.102310998915609,27.755684811086926,7.102310998915609,4,13.0,200,184
4.054184703896073,163.4112923651598,0.15533748288088395,12.732785149481309,21.725132240661345,29.03616114131372,11.598678341802312,7,38.0,211,179
3.898055227589242,124.63080689775185,0.08760555207519732,18.819452308781575,21.299952990445554,21.299952990445554,15.022908158007631,0,18.0,212,223
6.035175597052557,12.175236973825163,0.05640140856749376,16.767857140194955,37.0,37.0,10.190358062792262,3,17.0,217,153
6.2745882729944995,9.774962528003032,0.021644627177279822,37.0,31.123013523594864,37.013511046643494,19.5874561581995,0,31.0,217,241
2.8267734853988857,8.865474236910812,0.014607782740275329,37.0,12.79287566213822,37.013511046643494,6.517924161158689,3,12.0,217,274
4.0574763461527095,8.851367398087158,0.03958913501118148,28.526280663896102,11.678551477966396,28.526280663896102,9.288730294022182,5,17.0,217,280
6.269803403089893,11.238109136826823,0.019236456739379286,27.229160208436305,8.148384620083114,28.496301263463387,7.134500572374742,11,19.0,221,224
3.898055227589242,124.63080689775185,0.08760555207519732,18.819452308781575,21.299952990445554,21.299952990445554,15.022908158007631,0,18.0,223,212
6.269803403089893,11.238109136826823,0.019236456739379286,27.229160208436305,8.148384620083114,28.496301263463387,7.134500572374742,11,19.0,224,221
6.645524556357679,10.809631837023687,0.020098490033338766,10.8267971052648,28.859273937132873,28.859273937132873,7.203007628591302,9,24.0,224,227
3.072675366148556,8.605890444474685,0.015030920268041436,16.03309140591194,9.165268228603011,20.482558404932426,5.842853335191427,7,13.0,224,265
6.645524556357679,10.809631837023687,0.020098490033338766,10.8267971052648,28.859273937132873,28.859273937132873,7.203007628591302,9,24.0,227,224
3.0104823702292145,8.65183038586432,0.009722680641064303,27.14290211773929,20.90521201778186,29.58065336491702,14.873213911816304,1,12.0,227,265
5.080734744721327,72.62857142857143,0.05678148190034955,23.769728648009426,16.76305461424021,23.769728648009426,16.76305461424021,0,35.0,228,53
5.091341524537792,69.76500828312716,0.06310243271320479,19.805451250989947,17.68902588700362,19.805451250989947,17.378147196982766,0,30.0,228,245
6.123623925755202,11.274239957087792,0.032016439421861435,14.479981658404407,4.996285581756709,15.175326370236006,4.996285581756709,10,11.0,241,153
6.2745882729944995,9.774962528003032,0.021644627177279822,37.0,31.123013523594864,37.013511046643494,19.5874561581995,0,31.0,241,217
3.3187504411805286,8.804030151617164,1.044460987180895,7.039218389991987,18.455515895261378,19.597706248693704,4.273427357300526,7,12.0,241,274
5.814216265611627,8.848851223080278,0.01908358099942194,8.486987634231857,20.48120835007666,20.48120835007666,7.5450204375456815,13,17.0,241,280
