,center_stdev,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast,centID_i,centID_j,Predicted_Label,Unnamed: 14,Unnamed: 15,True_Label
0,10.445761300000001,0.148154092,42.265204600000004,20.03382372,42.265204600000004,15.2293615,12,32,166.9829327,23.6317089,0.088527201,54,64,1,,,1
1,7.500423414,0.16582482099999998,39.64033428,6.654439227,43.55926681,6.654439227,24,58,167.5927635,23.20705055,0.089633031,56,894,1,,,1
2,10.73088715,0.251753031,36.1525096,12.02517677,46.39219613,12.02517677,22,61,175.8528447,21.05347407,0.09085168800000001,58,83,1,,,1
3,5.8130264,0.378730341,25.30969536,18.81523609,26.50377879,14.55348628,35,48,171.9371585,18.6180306,0.085275911,58,119,1,,,0
4,5.084630557,0.331986138,16.38985975,16.44167179,16.44167179,11.909413,21,21,164.1514442,21.52872853,0.077926363,58,141,1,,,0
5,10.445761300000001,0.148154092,42.265204600000004,20.03382372,42.265204600000004,15.2293615,12,32,166.9829327,23.6317089,0.088527201,64,54,1,,,1
6,8.231354866,0.307014734,28.08209229,25.319469899999998,28.33326597,20.13070167,10,33,148.5803689,23.71024809,0.045701162999999996,71,123,1,,,0
7,9.589494291,0.22338839300000002,19.17400163,34.70295761,34.70295761,17.47520177,9,33,140.9370265,21.35800905,0.037369884,71,165,1,,,0
8,10.73088715,0.251753031,36.1525096,12.02517677,46.39219613,12.02517677,22,61,175.8528447,21.05347407,0.09085168800000001,83,58,1,,,1
9,9.017178891,0.249292113,37.74445067,26.41824446,37.74445067,19.71732791,2,59,147.7857428,23.79358919,0.038461938,83,177,1,, ,0
10,11.49755687,0.221892941,29.04555735,19.88802648,39.21239612,11.95315976,30,78,163.0304049,22.89699496,0.042704262,83,662,1,,,0
11,5.588284396000001,0.212427947,26.58129397,12.73954131,26.58129397,12.73954131,12,15,154.71568630000002,25.35917174,0.049607944,83,2175,1,,,1
12,8.389063024,0.318938551,28.90032683,17.832306399999997,28.90032683,17.832306399999997,18,33,137.9923878,19.52961554,0.032185554,98,165,1,,,0
13,8.213083203,0.132459667,48.80469676,7.552133877,49.22522047,7.552133877,23,60,145.05384619999998,22.16267828,0.036406172,98,920,1,,,1
14,10.65009004,0.14082684199999998,38.63416856,10.33527195,38.63416856,10.33527195,16,49,146.2795031,24.25000993,0.046199577,99,123,1,,,1
15,8.318011612000001,0.40383787299999996,18.9808924,24.93756107,24.93756107,15.78684937,18,25,137.06845239999998,24.87465217,0.038133638,99,184,1,,,0
16,4.976932881000001,0.15832959900000002,14.50313559,26.32554556,27.79269332,12.42522648,16,31,142.8887043,25.73048548,0.041486984,99,1099,1,,,0
17,3.59598347,0.31249092,32.98394788,26.45262718,37.22685043,14.06917014,10,40,165.9541667,21.82383759,0.060581254,104,119,1,,,1
18,3.393474846,0.5121005710000001,17.51145686,9.365786429,17.51145686,7.886546414,22,28,152.1721154,23.30845139,0.05169776400000001,104,170,1,,,0
19,11.21994399,0.43632374700000004,31.23728422,9.375558612,36.37382878,8.30109903,38,63,151.8359375,21.30106118,0.075467455,112,431,1,,,0
20,5.029660493,0.08830208699999999,20.70608078,31.21446576,31.21446576,20.12085895,13,31,129.8362319,25.26569816,0.031980083,113,147,1,,,0
21,5.684650706,0.506130338,28.043605699999997,6.045028106,28.043605699999997,6.045028106,25,36,172.9816286,25.56719905,0.071108555,116,1098,1,,,1
22,5.8130264,0.378730341,25.30969536,18.81523609,26.50377879,14.55348628,35,48,171.9371585,18.6180306,0.085275911,119,58,1,,,0
23,3.59598347,0.31249092,32.98394788,26.45262718,37.22685043,14.06917014,10,40,165.9541667,21.82383759,0.060581254,119,104,1,,,1
24,8.231354866,0.307014734,28.08209229,25.319469899999998,28.33326597,20.13070167,10,33,148.5803689,23.71024809,0.045701162999999996,123,71,1,,,0
25,10.65009004,0.14082684199999998,38.63416856,10.33527195,38.63416856,10.33527195,16,49,146.2795031,24.25000993,0.046199577,123,99,1,,,1
26,5.989488197999999,0.122122299,18.61413057,29.63404741,29.63404741,17.69885396,7,25,135.9193841,21.16823548,0.03426163,123,184,1,,,0
27,5.105850403,0.301653448,36.67386196,12.856442300000001,41.59315623,12.25636972,23,45,136.75410630000002,20.81452597,0.031759259,123,1339,1,,,1
28,3.688292296,0.135239887,41.08251152,7.394255442,43.09883006,7.394255442,22,52,158.5691334,24.40680585,0.042978099000000006,131,1105,1,,,1
29,3.17229442,0.195542687,17.62056426,25.99271231,28.12910132,17.62056426,10,22,145.448504,22.93151725,0.034362343,131,2415,1,,,0
30,6.202473912,0.13679954,15.56551364,27.14224865,31.10556343,13.96253793,11,21,149.23809519999998,21.23412692,0.02805076,132,141,1,,,0
31,5.568041827999999,0.276396975,20.10855947,27.12782434,27.12782434,18.53337053,29,47,142.69756840000002,20.4541708,0.051577917,132,300,1,,,0
32,4.893795143999999,0.381037781,30.41731448,10.19541507,33.27436914,7.628850304,40,67,150.9690832,20.07467337,0.028923934,132,468,1,,,0
33,9.094161227999999,0.288805335,44.87922666,9.011730857,44.87922666,9.011730857,17,46,164.7065217,24.48219123,0.064646364,133,1300,1,,,1
34,6.661997341,0.18656564399999997,43.95546158,11.91793869,45.76056761,11.24371043,8,38,152.9733696,22.44238594,0.045168055,133,2342,1,,,1
35,5.084630557,0.331986138,16.38985975,16.44167179,16.44167179,11.909413,21,21,164.1514442,21.52872853,0.077926363,141,58,1,,,0
36,6.202473912,0.13679954,15.56551364,27.14224865,31.10556343,13.96253793,11,21,149.23809519999998,21.23412692,0.02805076,141,132,1,,,0
37,5.029660493,0.08830208699999999,20.70608078,31.21446576,31.21446576,20.12085895,13,31,129.8362319,25.26569816,0.031980083,147,113,1,,,0
38,9.589494291,0.22338839300000002,19.17400163,34.70295761,34.70295761,17.47520177,9,33,140.9370265,21.35800905,0.037369884,165,71,1,,,0
39,8.389063024,0.318938551,28.90032683,17.832306399999997,28.90032683,17.832306399999997,18,33,137.9923878,19.52961554,0.032185554,165,98,1,,,0
40,9.896674262000001,0.10353971,39.15826058,18.35712177,44.36107402,18.35712177,2,33,128.671875,19.04970565,0.026025947999999997,165,183,1,,,1
41,3.393474846,0.5121005710000001,17.51145686,9.365786429,17.51145686,7.886546414,22,28,152.1721154,23.30845139,0.05169776400000001,170,104,1,,,0
42,9.017178891,0.249292113,37.74445067,26.41824446,37.74445067,19.71732791,2,59,147.7857428,23.79358919,0.038461938,177,83,1,,,0
43,7.5430307260000005,0.420731377,14.95350503,10.44782459,18.45314733,10.44782459,46,46,134.8120855,23.63894704,0.029920037000000003,177,251,1,,,1
44,8.364773663,0.206096141,26.79820383,16.47295578,28.93362469,14.05921018,45,54,140.65144180000001,22.23132696,0.027445276,177,662,1,,,0
45,9.896674262000001,0.10353971,39.15826058,18.35712177,44.36107402,18.35712177,2,33,128.671875,19.04970565,0.026025947999999997,183,165,1,,,1
46,9.7408783,0.18774742600000002,21.57712068,31.7943072,31.7943072,13.99195541,20,47,131.9404762,20.95564667,0.029977467,183,264,1,,,0
47,8.318011612000001,0.40383787299999996,18.9808924,24.93756107,24.93756107,15.78684937,18,25,137.06845239999998,24.87465217,0.038133638,184,99,1,,,0
48,5.989488197999999,0.122122299,18.61413057,29.63404741,29.63404741,17.69885396,7,25,135.9193841,21.16823548,0.03426163,184,123,1,,,0
49,8.695051015,0.16838889899999998,11.07846009,24.07276585,26.34651595,11.07846009,21,26,147.24468090000002,16.59748258,0.037548134,191,192,1,,,0
50,7.855448709,0.266712529,26.59614958,22.64095781,27.80750656,13.3418204,10,26,142.64583330000002,18.20514572,0.034181769,191,235,1,,,1
51,8.695051015,0.16838889899999998,11.07846009,24.07276585,26.34651595,11.07846009,21,26,147.24468090000002,16.59748258,0.037548134,192,191,1,,,0
52,7.895017911,0.114412253,37.56495331,29.130799699999997,46.14546607,15.642504500000001,13,46,146.0224586,17.83037037,0.037857938,192,234,1,,,1
53,5.024037043,0.14254372199999998,24.45262011,26.92591662,26.92591662,19.11423551,6,22,128.9926686,20.74356596,0.03039785,220,249,1,,,0
54,7.895017911,0.114412253,37.56495331,29.130799699999997,46.14546607,15.642504500000001,13,46,146.0224586,17.83037037,0.037857938,234,192,1,,,1
55,7.855448709,0.266712529,26.59614958,22.64095781,27.80750656,13.3418204,10,26,142.64583330000002,18.20514572,0.034181769,235,191,1,,,1
56,5.024037043,0.14254372199999998,24.45262011,26.92591662,26.92591662,19.11423551,6,22,128.9926686,20.74356596,0.03039785,249,220,1,,,0
57,10.39947096,0.45390936200000004,14.70926647,22.22538292,30.10409836,14.70926647,26,44,135.83613280000003,22.55083006,0.032990997,249,1116,1,,,0
58,9.345048004,0.385492037,42.60530283,9.945386811,43.35431498,9.945386811,22,44,130.1816638,22.73717645,0.031646335,249,1140,1,,,1
59,7.5430307260000005,0.420731377,14.95350503,10.44782459,18.45314733,10.44782459,46,46,134.8120855,23.63894704,0.029920037000000003,251,177,1,,,1
60,5.909268871,0.220572818,37.23849687,23.02523057,37.72835334,13.81549102,9,45,142.31324109999997,25.50089882,0.04021736,251,274,1,,,1
61,6.517984115,0.459184397,23.73323369,28.21935499,29.66245296,12.69428619,28,46,137.5217391,23.5995508,0.063117439,251,301,1,,,0
62,8.31859426,0.251285733,18.57211182,21.69249559,24.25039828,16.95469395,36,41,150.0567476,22.742352800000003,0.034162361,251,662,1,,,0
63,9.7408783,0.18774742600000002,21.57712068,31.7943072,31.7943072,13.99195541,20,47,131.9404762,20.95564667,0.029977467,264,183,1,,,0
64,13.10567486,0.267819952,42.8480282,9.969611979,42.8480282,9.969611979,22,43,134.94629009999997,20.71132005,0.035587679,264,552,1,,,1
65,5.909268871,0.220572818,37.23849687,23.02523057,37.72835334,13.81549102,9,45,142.31324109999997,25.50089882,0.04021736,274,251,1,,,1
66,4.62083789,0.284211566,18.92172628,17.62571931,21.445977600000003,14.3112486,42,45,136.06565659999998,23.12071069,0.077486898,274,302,1,,,0
67,5.6292051039999995,0.31877837600000003,17.13724309,18.81418835,26.05118873,14.84711344,30,42,137.83946609999998,24.7871087,0.051957779,274,379,1,,,0
68,5.989645907000001,0.296690688,16.46038053,8.326368028,22.4308833,8.326368028,20,21,139.1038012,23.69742824,0.081928486,280,771,1,,,0
69,5.568041827999999,0.276396975,20.10855947,27.12782434,27.12782434,18.53337053,29,47,142.69756840000002,20.4541708,0.051577917,300,132,1,,,0
70,5.41401617,0.094002919,38.03025225,23.31966675,40.44131283,16.59531724,7,25,138.56042549999998,25.809450899999998,0.061957498,300,841,1,,,1
71,6.517984115,0.459184397,23.73323369,28.21935499,29.66245296,12.69428619,28,46,137.5217391,23.5995508,0.063117439,301,251,1,,,0
72,4.62083789,0.284211566,18.92172628,17.62571931,21.445977600000003,14.3112486,42,45,136.06565659999998,23.12071069,0.077486898,302,274,1,,,0
73,7.975410178,0.25419361,28.83895768,9.219544457000001,28.83895768,8.544003745,33,51,133.4960317,21.05599464,0.08564708,302,379,1,,,1
74,5.6292051039999995,0.31877837600000003,17.13724309,18.81418835,26.05118873,14.84711344,30,42,137.83946609999998,24.7871087,0.051957779,379,274,1,,,0
75,7.975410178,0.25419361,28.83895768,9.219544457000001,28.83895768,8.544003745,33,51,133.4960317,21.05599464,0.08564708,379,302,1,,,1
76,6.041654737999999,0.378113421,37.57658846,8.601455756,40.11234224,8.601455756,26,56,165.7954545,17.63309137,0.149325979,409,1619,1,,,1
77,11.21994399,0.43632374700000004,31.23728422,9.375558612,36.37382878,8.30109903,38,63,151.8359375,21.30106118,0.075467455,431,112,1,,,0
78,4.893795143999999,0.381037781,30.41731448,10.19541507,33.27436914,7.628850304,40,67,150.9690832,20.07467337,0.028923934,468,132,1,,,0
79,13.10567486,0.267819952,42.8480282,9.969611979,42.8480282,9.969611979,22,43,134.94629009999997,20.71132005,0.035587679,552,264,1,,,1
80,11.49755687,0.221892941,29.04555735,19.88802648,39.21239612,11.95315976,30,78,163.0304049,22.89699496,0.042704262,662,83,1,,,0
81,8.364773663,0.206096141,26.79820383,16.47295578,28.93362469,14.05921018,45,54,140.65144180000001,22.23132696,0.027445276,662,177,1,,,0
82,8.31859426,0.251285733,18.57211182,21.69249559,24.25039828,16.95469395,36,41,150.0567476,22.742352800000003,0.034162361,662,251,1,,,0
83,3.786463692,0.334006614,21.89301451,10.42582822,21.89301451,10.42582822,15,15,147.58138530000002,23.79690951,0.038591282000000005,662,2175,1,,,0
84,7.154058458,0.24428250399999998,35.42849031,22.20360331,38.08806006,14.76482306,10,45,134.55219780000002,21.04815706,0.103981265,689,1151,1,,,1
85,5.989645907000001,0.296690688,16.46038053,8.326368028,22.4308833,8.326368028,20,21,139.1038012,23.69742824,0.081928486,771,280,1,,,0
86,5.41401617,0.094002919,38.03025225,23.31966675,40.44131283,16.59531724,7,25,138.56042549999998,25.809450899999998,0.061957498,841,300,1,,,1
87,6.531418325,0.19231184,41.0487515,11.70469991,44.55476608,11.18033989,19,52,168.4870766,17.24919607,0.142568138,882,1444,1,,,1
88,4.771789376,0.484240685,46.69047012,11.3137085,47.05503002,11.3137085,20,53,169.8863938,15.85173255,0.143105756,883,1323,1,,,1
89,7.500423414,0.16582482099999998,39.64033428,6.654439227,43.55926681,6.654439227,24,58,167.5927635,23.20705055,0.089633031,894,56,1,,,1
90,6.459911681,0.193545562,10.41102192,25.38548615,25.38548615,9.199102482,29,39,171.1442831,26.34015002,0.061321075,894,1098,1,,,0
91,8.213083203,0.132459667,48.80469676,7.552133877,49.22522047,7.552133877,23,60,145.05384619999998,22.16267828,0.036406172,920,98,1,,,1
92,7.497707439,0.287071633,30.22657395,32.70250452,40.50876846,15.76425518,9,68,142.5583461,20.18557189,0.034113472,970,1053,1,,,0
93,5.296071979,0.38914702,40.94746105,8.44848648,40.94746105,8.44848648,27,50,141.0755029,20.38105337,0.032213277,970,1905,1,,,1
94,7.497707439,0.287071633,30.22657395,32.70250452,40.50876846,15.76425518,9,68,142.5583461,20.18557189,0.034113472,1053,970,1,,,0
95,3.5509661489999997,0.163001976,38.28832118,4.694354156,38.92844024,4.694354156,23,43,140.6602941,21.58340634,0.031950439,1053,1819,1,,,1
96,2.325638697,0.23956959600000002,15.97613511,22.83176623,23.87535108,12.65079668,17,21,144.36029409999998,21.74929954,0.033452521,1053,2559,1,,,0
97,2.0713053880000003,0.184178085,30.80448062,17.65039964,31.61843422,17.65039964,5,21,144.22969709999998,22.11664164,0.035661938,1053,2560,1,,,0
98,5.684650706,0.506130338,28.043605699999997,6.045028106,28.043605699999997,6.045028106,25,36,172.9816286,25.56719905,0.071108555,1098,116,1,,,1
99,6.459911681,0.193545562,10.41102192,25.38548615,25.38548615,9.199102482,29,39,171.1442831,26.34015002,0.061321075,1098,894,1,,,0
100,4.976932881000001,0.15832959900000002,14.50313559,26.32554556,27.79269332,12.42522648,16,31,142.8887043,25.73048548,0.041486984,1099,99,1,,,0
101,3.688292296,0.135239887,41.08251152,7.394255442,43.09883006,7.394255442,22,52,158.5691334,24.40680585,0.042978099000000006,1105,131,1,,,1
102,10.39947096,0.45390936200000004,14.70926647,22.22538292,30.10409836,14.70926647,26,44,135.83613280000003,22.55083006,0.032990997,1116,249,1,,,0
103,3.908723932,0.355688595,39.16852749,19.5757487,39.16852749,18.64587501,11,88,143.4798279,21.17321414,0.07251961700000001,1116,1290,1,,,0
104,4.782076933,0.39961341799999994,24.35613676,8.734936212000001,32.45160848,8.734936212000001,45,63,148.34995769999998,21.28063214,0.083422087,1116,4657,1,,,1
105,9.345048004,0.385492037,42.60530283,9.945386811,43.35431498,9.945386811,22,44,130.1816638,22.73717645,0.031646335,1140,249,1,,,1
106,6.7980626829999995,0.197067007,43.71491058,0.0,43.71491058,0.0,26,48,128.6358831,23.365202399999998,0.053151174,1149,1483,1,,,1
107,7.154058458,0.24428250399999998,35.42849031,22.20360331,38.08806006,14.76482306,10,45,134.55219780000002,21.04815706,0.103981265,1151,689,1,,,1
108,6.386609936,0.165800478,20.41432327,10.29563014,22.8035085,10.29563014,30,34,167.9285714,15.97771415,0.146943916,1224,1654,1,,,1
109,3.908723932,0.355688595,39.16852749,19.5757487,39.16852749,18.64587501,11,88,143.4798279,21.17321414,0.07251961700000001,1290,1116,1,,,0
110,2.56322239,0.153591692,36.47379034,17.20465053,36.47379034,17.20465053,17,33,152.31818180000002,18.23122192,0.13042728,1290,2545,1,,,1
111,3.137882335,0.23337911600000003,15.69634712,5.556610517,16.12444009,5.556610517,15,15,156.725,23.39001306,0.057889910999999995,1297,2044,1,,,1
112,9.094161227999999,0.288805335,44.87922666,9.011730857,44.87922666,9.011730857,17,46,164.7065217,24.48219123,0.064646364,1300,133,1,,,1
113,5.004285904,0.14634651099999998,15.43124897,7.868583947,21.06931638,7.868583947,15,15,173.32065219999998,21.4979582,0.059823085,1300,2241,1,,,1
114,4.771789376,0.484240685,46.69047012,11.3137085,47.05503002,11.3137085,20,53,169.8863938,15.85173255,0.143105756,1323,883,1,,,1
115,5.105850403,0.301653448,36.67386196,12.856442300000001,41.59315623,12.25636972,23,45,136.75410630000002,20.81452597,0.031759259,1339,123,1,,,1
116,10.54366338,0.307400367,33.18495308,24.84736066,33.18495308,19.33692258,8,75,139.9328952,19.45560823,0.034657805,1350,1463,1,,,0
117,6.103348132000001,0.268310687,62.28963543,23.25710072,62.28963543,21.52958928,4,55,138.2526957,18.68331751,0.031536313999999996,1350,2162,1,,,0
118,5.4889480420000005,0.113504861,42.35025935,10.87314328,43.06352485,10.87314328,18,40,136.50917719999998,17.97095114,0.03054596,1350,2479,1,,,1
119,6.531418325,0.19231184,41.0487515,11.70469991,44.55476608,11.18033989,19,52,168.4870766,17.24919607,0.142568138,1444,882,1,,,1
120,10.54366338,0.307400367,33.18495308,24.84736066,33.18495308,19.33692258,8,75,139.9328952,19.45560823,0.034657805,1463,1350,1,,,0
121,4.594954502,0.097376012,39.24300826,10.09419043,39.24300826,8.718122569,26,55,144.7172365,17.79315282,0.03561925,1463,2162,1,,,1
122,4.3636008539999995,0.217131007,31.27554488,23.65583422,32.66642214,14.83247839,16,40,142.9737179,17.08078645,0.034628897,1463,2479,1,,,0
123,6.7980626829999995,0.197067007,43.71491058,0.0,43.71491058,0.0,26,48,128.6358831,23.365202399999998,0.053151174,1483,1149,1,,,1
124,3.230997431,0.11917860599999999,16.15878361,42.56497594,43.46407753,16.15878361,6,30,129.8155303,20.86553255,0.040421389,1483,2065,1,,,0
125,6.041654737999999,0.378113421,37.57658846,8.601455756,40.11234224,8.601455756,26,56,165.7954545,17.63309137,0.149325979,1619,409,1,,,1
126,4.467350628999999,0.19737184,20.95359521,25.84246585,30.56012704,13.14841637,8,20,157.5340909,20.71094151,0.097642885,1619,2764,1,,,0
127,6.386609936,0.165800478,20.41432327,10.29563014,22.8035085,10.29563014,30,34,167.9285714,15.97771415,0.146943916,1654,1224,1,,,1
128,5.395887569,0.153115629,38.90738485,12.39330016,43.75943766,12.39330016,23,55,133.7191761,18.67349843,0.025258332,1714,2065,1,,,1
129,3.5509661489999997,0.163001976,38.28832118,4.694354156,38.92844024,4.694354156,23,43,140.6602941,21.58340634,0.031950439,1819,1053,1,,,1
130,5.328464563,0.137067327,21.00909687,20.25338716,27.51934448,18.81055195,5,30,142.66940300000002,23.15747559,0.03388287,1819,2560,1,,,0
131,3.980798581,0.18231265300000002,21.46037887,18.67142412,24.61368103,18.28027303,13,24,148.736747,24.69557316,0.041695063,1819,2757,1,,,0
132,5.296071979,0.38914702,40.94746105,8.44848648,40.94746105,8.44848648,27,50,141.0755029,20.38105337,0.032213277,1905,970,1,,,1
133,4.398455622,0.27068582399999996,22.52706518,50.44723523,50.7616401,16.87232524,7,47,134.9638146,18.96284714,0.027787799999999998,1905,2065,1,,,0
134,3.137882335,0.23337911600000003,15.69634712,5.556610517,16.12444009,5.556610517,15,15,156.725,23.39001306,0.057889910999999995,2044,1297,1,,,1
135,3.230997431,0.11917860599999999,16.15878361,42.56497594,43.46407753,16.15878361,6,30,129.8155303,20.86553255,0.040421389,2065,1483,1,,,0
136,5.395887569,0.153115629,38.90738485,12.39330016,43.75943766,12.39330016,23,55,133.7191761,18.67349843,0.025258332,2065,1714,1,,,1
137,4.398455622,0.27068582399999996,22.52706518,50.44723523,50.7616401,16.87232524,7,47,134.9638146,18.96284714,0.027787799999999998,2065,1905,1,,,0
138,6.103348132000001,0.268310687,62.28963543,23.25710072,62.28963543,21.52958928,4,55,138.2526957,18.68331751,0.031536313999999996,2162,1350,1,,,0
139,4.594954502,0.097376012,39.24300826,10.09419043,39.24300826,8.718122569,26,55,144.7172365,17.79315282,0.03561925,2162,1463,1,,,1
140,4.1818292,0.217705806,23.74085573,19.90599726,29.18546411,12.14392068,20,40,141.2935185,16.30849573,0.031507406,2162,2479,1,,,0
141,5.588284396000001,0.212427947,26.58129397,12.73954131,26.58129397,12.73954131,12,15,154.71568630000002,25.35917174,0.049607944,2175,83,1,,,1
142,3.786463692,0.334006614,21.89301451,10.42582822,21.89301451,10.42582822,15,15,147.58138530000002,23.79690951,0.038591282000000005,2175,662,1,,,0
143,3.9283153960000003,0.219110413,15.94041562,27.89729676,27.89729676,15.27368147,11,28,139.69696969999998,22.921747699999997,0.04920274,2236,2431,1,,,0
144,5.004285904,0.14634651099999998,15.43124897,7.868583947,21.06931638,7.868583947,15,15,173.32065219999998,21.4979582,0.059823085,2241,1300,1,,,1
145,6.661997341,0.18656564399999997,43.95546158,11.91793869,45.76056761,11.24371043,8,38,152.9733696,22.44238594,0.045168055,2342,133,1,,,1
146,5.147264938,0.162822106,36.75195339,24.70996374,36.75195339,17.92942705,9,29,142.8278846,19.58796906,0.03078039,2342,2714,1,,,0
147,2.928178946,0.29410071,40.17553933,13.74300794,40.17553933,13.74300794,9,22,150.3715909,21.89378204,0.037305725,2342,2764,1,,,1
148,3.17229442,0.195542687,17.62056426,25.99271231,28.12910132,17.62056426,10,22,145.448504,22.93151725,0.034362343,2415,131,1,,,0
149,3.633568742,0.19596204899999997,19.31549504,8.480111067000001,20.64340651,8.480111067000001,17,24,128.9318182,20.27810923,0.020004991,2415,2991,1,,,0
150,4.383629793,0.254070564,38.78428331,10.34144812,38.78428331,10.34144812,8,22,134.36174240000003,20.02944534,0.024913901000000002,2415,3903,1,,,1
151,3.9283153960000003,0.219110413,15.94041562,27.89729676,27.89729676,15.27368147,11,28,139.69696969999998,22.921747699999997,0.04920274,2431,2236,1,,,0
152,7.14043704,0.135968913,35.67469522,14.75240124,40.37465229,14.75240124,9,50,141.5055225,23.56887234,0.029959276,2431,2588,1,,,0
153,5.639358712999999,0.260405559,23.53663274,10.20159996,26.68417026,9.184250577,32,46,134.6254941,21.63496545,0.024388682999999998,2431,2627,1,,,1
154,3.500950473,0.17377920000000002,15.60146507,26.50172306,28.25318978,13.97921609,11,30,136.5633299,22.24508829,0.027268922,2431,3260,1,,,0
155,4.011022284,0.240395403,19.47150099,21.37925288,22.11593943,15.39898445,27,27,146.6574904,19.78317172,0.087902773,2431,3385,1,,,0
156,5.4889480420000005,0.113504861,42.35025935,10.87314328,43.06352485,10.87314328,18,40,136.50917719999998,17.97095114,0.03054596,2479,1350,1,,,1
157,4.3636008539999995,0.217131007,31.27554488,23.65583422,32.66642214,14.83247839,16,40,142.9737179,17.08078645,0.034628897,2479,1463,1,,,0
158,4.1818292,0.217705806,23.74085573,19.90599726,29.18546411,12.14392068,20,40,141.2935185,16.30849573,0.031507406,2479,2162,1,,,0
159,2.56322239,0.153591692,36.47379034,17.20465053,36.47379034,17.20465053,17,33,152.31818180000002,18.23122192,0.13042728,2545,1290,1,,,1
160,2.325638697,0.23956959600000002,15.97613511,22.83176623,23.87535108,12.65079668,17,21,144.36029409999998,21.74929954,0.033452521,2559,1053,1,,,0
161,3.9069431569999997,0.22117305399999998,13.87052128,19.23765045,26.8709549,13.87052128,13,42,146.369403,23.32336879,0.035384952000000004,2559,2560,1,,,1
162,2.0713053880000003,0.184178085,30.80448062,17.65039964,31.61843422,17.65039964,5,21,144.22969709999998,22.11664164,0.035661938,2560,1053,1,,,0
163,5.328464563,0.137067327,21.00909687,20.25338716,27.51934448,18.81055195,5,30,142.66940300000002,23.15747559,0.03388287,2560,1819,1,,,0
164,3.9069431569999997,0.22117305399999998,13.87052128,19.23765045,26.8709549,13.87052128,13,42,146.369403,23.32336879,0.035384952000000004,2560,2559,1,,,1
165,7.14043704,0.135968913,35.67469522,14.75240124,40.37465229,14.75240124,9,50,141.5055225,23.56887234,0.029959276,2588,2431,1,,,0
166,6.62435862,0.206026505,43.66282942,21.79695681,43.66282942,18.26745675,10,46,142.85828930000002,23.21581545,0.03046761,2588,2627,1,,,0
167,2.757944239,0.25445646,43.32967316,9.761041827,48.33033598,8.898397205,42,88,144.79612519999998,23.82593829,0.033347849,2588,3260,1,,,1
168,5.639358712999999,0.260405559,23.53663274,10.20159996,26.68417026,9.184250577,32,46,134.6254941,21.63496545,0.024388682999999998,2627,2431,1,,,1
169,6.62435862,0.206026505,43.66282942,21.79695681,43.66282942,18.26745675,10,46,142.85828930000002,23.21581545,0.03046761,2627,2588,1,,,0
170,5.147264938,0.162822106,36.75195339,24.70996374,36.75195339,17.92942705,9,29,142.8278846,19.58796906,0.03078039,2714,2342,1,,,0
171,7.959369453,0.406689736,42.9316745,4.448546882,44.69186548,4.448546882,23,50,137.8028846,21.04566496,0.026691461,2714,3635,1,,,1
172,7.441636826,0.200976652,63.90899848,19.19220244,65.39308145,18.84214812,7,51,133.6693062,19.45712088,0.025914804,2714,3643,1,,,0
173,9.588969639,0.38879325600000003,18.56227034,6.326413995,23.13550993,6.326413995,19,20,132.8653846,19.62287395,0.026613988999999998,2714,4623,1,,,0
174,3.980798581,0.18231265300000002,21.46037887,18.67142412,24.61368103,18.28027303,13,24,148.736747,24.69557316,0.041695063,2757,1819,1,,,0
175,4.919168972,0.42135461399999996,11.58780775,26.62346148,42.29163332,10.08658335,10,66,159.2078737,22.17261356,0.102571977,2757,3385,1,,,0
176,7.505326708999999,0.576836398,35.26257779,8.727202993999999,37.66278621,8.727202993999999,35,46,163.3280513,22.80170064,0.087058339,2757,3867,1,,,1
177,4.467350628999999,0.19737184,20.95359521,25.84246585,30.56012704,13.14841637,8,20,157.5340909,20.71094151,0.097642885,2764,1619,1,,,0
178,2.928178946,0.29410071,40.17553933,13.74300794,40.17553933,13.74300794,9,22,150.3715909,21.89378204,0.037305725,2764,2342,1,,,1
179,3.633568742,0.19596204899999997,19.31549504,8.480111067000001,20.64340651,8.480111067000001,17,24,128.9318182,20.27810923,0.020004991,2991,2415,1,,,0
180,3.500950473,0.17377920000000002,15.60146507,26.50172306,28.25318978,13.97921609,11,30,136.5633299,22.24508829,0.027268922,3260,2431,1,,,0
181,2.757944239,0.25445646,43.32967316,9.761041827,48.33033598,8.898397205,42,88,144.79612519999998,23.82593829,0.033347849,3260,2588,1,,,1
182,5.332024795,0.204650867,20.85833804,30.50619034,40.52517287,15.68057498,10,55,142.8996936,23.4565641,0.054768223,3260,3868,1,,,0
183,5.783195383,0.331578074,35.99714914,14.96183119,40.24714219,10.98680351,38,52,123.2009751,22.3444167,0.083748458,3298,3579,1,,,0
184,6.553527116000001,0.328712228,20.31443174,25.45531053,30.30834259,20.29403321,4,62,121.77515090000001,19.17539798,0.079222727,3298,3625,1,,,0
185,4.011022284,0.240395403,19.47150099,21.37925288,22.11593943,15.39898445,27,27,146.6574904,19.78317172,0.087902773,3385,2431,1,,,0
186,4.919168972,0.42135461399999996,11.58780775,26.62346148,42.29163332,10.08658335,10,66,159.2078737,22.17261356,0.102571977,3385,2757,1,,,0
187,8.158231637,0.310107763,35.0,20.73775932,46.07139543,18.91282869,5,46,164.1624311,18.20740818,0.136411561,3385,3867,1,,,1
